No.	NAME	MW	AMW	Mi	nTA	nTB	nN	nS	nBR	Rbrid	nR05	nR10	BLI	PJI2	PW2	Psi_i_A	Psi_i_0d	X3A	X5A	rGes	CIC5	VE1sign_A	ChiA_X	VE1sign_Dz(Z)	VE2sign_Dz(v)	VE1sign_B(s)	ATSC1e	MATS1m	MATS2m	MATS4m	MATS5m	MATS6m	MATS7v	MATS1e	MATS8e	MATS4p	MATS5i	MATS8i	MATS1s	JGI3	JGI6	JGI7	JGI8	P_VSA_LogP_2	P_VSA_LogP_5	P_VSA_LogP_8	P_VSA_MR_3	P_VSA_MR_7	P_VSA_ppp_N	Eig03_EA(dm)	Eig04_EA(dm)	Eig05_EA(dm)	Eig06_EA(dm)	Eig07_EA(dm)	Eig08_EA(dm)	Eig09_EA(dm)	Eig10_EA(dm)	Eig11_EA(dm)	Eig13_EA(dm)	Eig14_EA(dm)	Eig15_EA(dm)	Eig12_AEA(bo)	ASP	PJI3	HOMT	DISPi	DISPs	VE1sign_G	VE1_RG	VE1sign_G/D	TDB04m	RDF130m	Mor06u	Mor10u	Mor11u	Mor04m	Mor21m	Mor29m	Mor30p	Mor32i	Mor08s	Mor10s	Mor13s	Mor15s	Mor22s	Mor24s	G2u	G3u	E1u	E3m	E2e	E1s	HATS1u	HATS2u	HATS3u	H2s	nR=Ct	nRNCO	nArCOOR	nRCONHR	nRCOX	nRCHO	nRCO	nOHp	nROR	nArOR	nO(C=O)2	nArX	nPyridines	C-003	C-005	C-006	C-018	C-019	H-051	Cl-086	SssssC	SsssN	NdsCH	CATS2D_08_DL	CATS2D_03_AA	T(N..O)	B01[O-S]	B05[O-Cl]	U	V
11	*****	100.13	6.67533333333334	1.13864	3	0	0	0	0	0	0	0	1.05047681565195	0.666666666666667	0.5	2.95238095238095	-0.0515721103025694	0.295679567896047	0.204124145231932	1	1.10457791289203	0.215080984643472	0.994833801481368	0.1226367327842	0.0293538119303777	0.0991301220231633	0.0195085800000003	-0.0134173675117551	0.0903398344487298	-0.683530820678077	-0.575233712566409	0.160476047741259	0.815834039892152	-0.0192020156749613	0	-0.05759354058213	-0.246105802386907	0	-0.111739831112755	0.05	0	0	0	20.3593048791644	10.9998878876064	0	0	9.47624747343013	0	0	0	0	-1.67439541327609	0	0	0	0	0	0	0	0	0	0.385350876698567	0.827173347214993	-0.0187501200000035	0.263668308097688	0.51752528692371	0.0984073290224623	2.58351222356183	0.0306343506077124	1.25419113214667	0	-1.64412378128449	-0.663563775116681	-0.195607099401945	-0.342337951047274	-0.0314173677669415	0.0212761772013656	-0.0226292246006515	0.160025595006305	1.15044393574359	-1.69961202960716	1.14978110570392	0.59800164416098	-0.838407560244648	-0.288130139798011	0.203795047090506	0.58353239746738	0.618553529670974	0.00610456770500037	0.563777698808386	0.348183324708285	0.238506859347367	0.68496122669384	0.949009706903347	2.09663315510214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	-1.99	0.08
12	*****	86.1	7.175	1.1387	3	0	0	0	0	0	0	0	0.908052003591842	1	0.511111111111111	3.19444444444444	0.0968194394967894	0.348461712529338	0	1	1.75789479208734	0.125467544068446	0.994169105960558	0.00967410320625095	0.0392104832510182	0.13513538967244	0.0371150075000003	-0.00934131826681264	0.125	-0.998701406213737	-0.110052812091982	0.955533599160184	0	-0.0431814553296243	0	0.0328530844961214	-0.435851547677834	0	-0.141792210763902	0.03125	0	0	0	15.7669199961202	10.9998878876064	0	0	9.47624747343013	0	0	0	-1.67439541327609	0	0	0	0	0	0	0	0	0	0	0.345463747700131	0.648376903188739	-0.0187501200000035	0.275558144098639	0.374172845890775	0.0344813756478714	2.09454200756722	0.0186137100595143	0.690290454156667	0	-0.948760874245387	-0.610700994035012	-0.0226854552712863	-0.357809989454421	0.0186983577685423	0.0762298977708308	-0.0291287476423826	0.23669551956971	1.38670266385174	-1.28514157336051	1.07842331897028	0.82070202524224	-1.33215727760486	-0.0988098981601865	0.218104291985532	1	0.643890983051263	0.00330306547471539	0.483615649563182	0.301111444339721	0.272185678023173	0.980835310468483	0.400220378825552	2.17079420490194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	-2.34	0.16
13	*****	184.31	5.58515151515151	1.13850909090909	3	0	0	0	0	0	0	0	1.27523840782598	0.833333333333334	0.5	2.28205128205128	-0.00110263434874757	0.272490930973693	0.130571996890423	1	0.628935984914044	0.153759041610422	0.997785876806718	0.19678776986953	0.00277956513140562	0.0115162997585085	0.0312186421487598	-0.0148070810354335	-0.102153992471854	-0.0783209698740807	-0.0346769395844451	0.00282099238868407	0.00744557688580135	0.0181098066487554	-0.0843045762110762	0.0353100056708652	-0.0322581845771516	-0.00024405430053317	-0.0111891528921301	0.0227272727272727	0.0116618075801749	0.0104166666666667	0.00987654320987654	35.5664953143644	10.9998878876064	0	0	9.47624747343013	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.930300765108601	0.914822189548861	0.861625199166565	-0.0857674800000048	0.270896519482785	1.11285861335197	0.213678233909343	2.68535042226639	0.0305407638461804	0.860859456595943	0.0535534864282997	-0.06120749546353	-0.338275165463002	-0.957777076989096	-0.820094622733913	-0.143182151265107	-0.0660925563448174	0.0343874538699108	0.145229211877826	1.97426131608659	-0.49816817106938	1.65242074679711	0.473619229722611	0.18471258177383	0.442148146756327	0.231165768925818	0.355123313642513	0.515451894908476	0.0162468415321633	0.592755935091189	0.636629146572893	0.120130031392102	0.317281441551835	0.590023503418648	2.83131748360515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3.01	0.41
14	*****	324.61	5.15253968253968	1.13845714285714	3	0	0	0	0	0	0	0	1.37740276790508	0.909090909090909	0.5	1.94202898550725	0	0.261780963843363	0.12747644306241	0.956521739130435	2.08243570476049	0.135457760195801	0.998792296440028	0.113591065344693	0.000241511540378427	0.00324491613195995	0.0752176224489788	-0.0104660825037508	-0.172245765861968	-0.0318701578870521	-0.0119780956819052	0.00256506511557669	0.00192044100534882	0.0265877645025317	-0.00981767241945602	0.0148757574630035	-0.0131578409487198	0	0.0174646457752001	0.0119047619047619	0.00480192076830732	0.00390625	0.00329218106995885	60.9118127063645	10.9998878876064	0	0	9.47624747343013	0	0	0	0	0	0	0	0	0	0	0	0	0	0.923548671749526	0.97720010092026	0.945454545454546	-0.064636079999997	0.274786861177472	1.44035062617548	0.111394706169357	2.69509433812926	0.0186158484316549	0.780884387697988	0.0563414972562279	6.86864485659492	-0.286738898705286	0.328965941688892	-1.52604669077918	-0.339366165711506	-0.0243439874180954	-0.0356780270264476	1.32831949994577	3.50091123584528	0.346178998074037	3.1400320518073	-0.0410704776838691	1.53395246939073	0.888948526917034	0.361521768877213	0.384253057527115	0.527721719081864	0.022531491422825	0.659428103876146	0.710137422555046	0.0658846704939575	0.182415238116664	0.364875477408045	3.25946289118094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	-3.01	0.24
15	*****	134.57	8.97133333333333	1.13490666666667	3	0	0	0	0	0	0	0	1.15527024679484	1	0.5	3.03472222222222	0.0301809489153425	0.291233373451771	0.164266426608915	1	0.920918746081136	0.136472310273775	0.996204360240088	0.0853991801922062	0.0191395641400733	0.0958943988961979	0.0635706984000002	0.00240069852395429	-0.171548687655551	-0.260828606978941	0.10077259779888	0.148458927509569	0.248661509965683	-0.0455024618098568	0	0.147142852741424	-0.231076944539194	0	-0.0989934679881663	0.0416666666666667	0	0	0	23.2088681992835	10.9998878876064	0	0	48.6248915352121	0	0	0	0	0	-1.67439541327609	0	0	0	0	0	0	0	0	0.678943098719742	0.930593836131296	0.014201520000003	0.144729083233324	0.374761758362577	0.0498856676850484	2.49886709870443	0.0492453267482587	2.226472370932	0	-1.20928503181387	-0.443019739732649	-0.199470581933749	-0.344001264219931	-0.179095580725861	-0.0192707615911518	-0.00589119531580841	0.118737380734443	0.531199921709451	-1.50452490354454	0.784227808524092	0.355792418924438	-0.971573418055121	-0.135401161660925	0.273139948141622	0.58353239746738	0.56512957521026	0.0033908435699684	0.540156502031805	0.530450833475411	0.229583556973329	0.699411092131453	0.955195989139445	3.08831402552801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	1	2.38	0.25
16	*****	120.54	10.045	1.13403333333333	4	0	0	0	0	0	0	0	0.993498340517421	1	0.557142857142857	3.27777777777778	-0.0580185366406235	0.297003623052846	0	1	1.75789479208734	0.0930616084303099	0.994674845697604	0.107829733845564	0.0377041274518993	0.178646101980893	0.0888957618750004	0.00380750641360297	0.19477400402023	-0.329920338128662	-1.02291654365817	0.859318243095812	0	-0.0808228651486078	0	0.352894886089201	-0.616132968177026	0	-0.176076506546666	0.0416666666666667	0	0	0	15.7669199961202	10.9998878876064	39.148644061782	0	42.6492505934412	0	0	0	0	-1.67439541327609	0	0	0	0	0	0	0	0	0	0.514344482238104	0.706067544361763	-0.742394820000001	0.384279507600828	0.566937407606651	0.0724578321043437	2.10271433959594	0.034189763902365	1.907637668875	0	-0.155227712590007	-0.478842580747724	-0.0104686769039985	-0.14655806740761	-0.0787934367153474	0.00414157505887175	0.0152897670250335	0.0958026558500814	2.33181721603012	-0.734882970798519	0.740250321891378	0.0189956981768893	-0.867907386544166	-0.178098094983789	0.218104291985532	1	0.652146400607454	0.00168511684661383	0.529671846790613	0.397737630517712	0.259713439011714	0.936330686608194	0.438991966306702	2.16347757399733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	-1.55	0.64
17	*****	111.11	8.54692307692308	1.13442307692308	4	1	1	0	0	0	0	0	0.81156718683042	0.666666666666667	0.541666666666667	3.41666666666667	0.0340636612788778	0.282413202813724	0.166666666666667	1	1.65820356728676	0	0.993020079871517	0.0211146994587395	0.0329022960161678	0.185048419855067	0.0642017252071011	0.00407415521193817	0.284735626411451	-0.751363929559219	-0.565632837175164	0.647299695385483	0	-0.0680473367245121	0	0.27142434679669	-0.942562385767827	0	-0.0950513149305269	0.046875	0	0	0	15.7669199961202	45.244818608062	0	0	0	0	0	0	0	-1.67439541327609	-2.03469899493758	0	0	0	0	0	0	0	0	0.468545931217431	0.915043748235958	-0.271296120000005	0.247782887716649	0.749549892274013	0.0555148447496695	2.10299979252783	0.00965370426752383	1.65657725197625	0	-0.903065375113382	-0.560280448179143	-0.102490199217003	-0.52676787779162	-0.056446872533088	0.130704279046764	0.0445719652815668	-0.0192094732036199	2.02704433176986	-1.65523140022363	0.993363990967807	0.717768540398845	-1.41457928596926	0.717952447057245	0.212746053553363	1	0.623478817071034	0.0021485751834858	0.512437181472365	0.592209755443174	0.287190213917618	0.838956369498372	0.254682033619089	1.96509318640461	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	-1.09	1.2
18	*****	53.07	7.58142857142857	1.1305	2	1	1	0	0	0	0	0	0.920530222808655	0.5	0.416666666666667	3.375	0.281928719157303	0.5	0	1	0	0	0.997737175110326	0.0419469465505902	0.0103159975230259	0.0332375837474601	0.000697880000000024	-0.0996100669742355	-0.109461465053689	-1.287271644945	0	0	0	-0.000142039124222265	0	0.203387764598925	0	0	-0.0615006150061501	0	0	0	0	15.7669199961202	31.0593557697155	0	0	9.47624747343013	0	-2.03469899493758	0	0	0	0	0	0	0	0	0	0	0	0	0.795409379452717	0.75164664858582	0	0.18188599327249	0.776622084874436	0.123808871466811	2.30900696315143	0.0211150565401797	0.395010320225	0	-0.847056455648703	-0.285524204601287	-0.0928113316877432	-0.351303876609103	-0.00478534141828433	0.0249195681438602	0.0221730019564684	0.0940944285852231	1.39888789450496	-2.17796183554249	0.20888325574361	-0.828948537311683	-1.05165252801035	-0.0681302998398684	0.262649535037194	1	0.473691016731696	0	0.320744108107682	1.06263912632654	0.169424649179961	0.315831768926933	0.756610827590438	0.0977486989522399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-2.6	0.42
19	*****	90.51	11.31375	1.122975	3	0	0	0	0	0	0	0	1.10099570985334	0.5	0.516666666666667	3.55555555555556	-0.17705179554079	0.408248290463863	0	1	0	0.28322724867526	0.99721028347194	0.127586343334108	0.00128737906209184	0.0468240247024905	0.0483138618749998	-0.00059933318620875	0.202999219932994	-1.28495605920793	0	0	0	-0.0188231429548607	0	-0.355488572426843	0	0	-0.205511617013002	0	0	0	0	15.7669199961202	0	0	0	9.47624747343013	0	0	-1.93494185959165	0	0	0	0	0	0	0	0	0	0	0	0.614029192415172	0.767357324609233	-0.884435880000008	0.146240371965179	0.724266264795123	0.117127742497551	2.22785709318125	0.0440037936514188	0.75828690151	0	-0.320874195747671	-0.29300950958441	-0.0873720837661405	0.0665659148858596	-0.13113950770379	-0.122033865224704	-0.00970978556443314	0.135143229004148	1.36517016276807	-2.92940442298123	1.75827283770776	-0.384367264823086	-0.0263230673471622	-0.305713403040302	0.363636363636364	1	0.493270900955094	0	0.498635002350826	0.686327903754933	0.149942573240422	0.386111766174652	0.622764819375212	1.49922152431849	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3.5	1.09
20	*****	100.13	6.67533333333334	1.13864	3	0	0	0	0	0	0	0	1.0067100029932	0.666666666666667	0.502380952380953	2.95238095238095	-0.0515721103025694	0.283756951253708	0.204124145231932	1	1.10457791289203	0.250670332134028	0.997766479755195	0.0855806839900242	0.0041504206750102	0.117106152361959	0.0195085800000003	-0.0134173675117553	0.0903398344487298	-0.242699437532897	0.0639042842420308	-0.420135929921681	0.815834039892152	-0.0192020156749613	0	0.0394137833566208	-0.100860126050602	0	-0.111739831112754	0.0625	0	0	0	20.3593048791644	10.9998878876064	0	0	9.47624747343013	0	0	-0.417007380598522	-1.09566555886048	-1.76893953691916	0	0	0	0	0	0	0	0	0	0.601230381739734	0.749536607970343	0	0.167310202677498	0.387593394397302	0.00178571546533018	2.38035095496623	0.0281666567788283	1.08770465781294	0	-1.47418465437438	-0.742863896582145	-0.205322702655973	-0.498821983511614	-0.00173813704686926	0.00587202760354997	-0.010021651812184	0.177803361631769	-0.130548258087831	-1.65925737898383	-0.0547802335355198	0.251996046710033	-1.49896755566736	-0.888958002165382	0.250100888398729	0.250100888398729	0.597600071221645	0.0255012924657694	0.532914690133545	0.447650898886269	0.263724235359727	0.604473255978177	0.774666150112314	1.27863443013536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	-0.37	-1.97
21	*****	76.53	8.50333333333334	1.13217777777778	2	0	0	0	0	0	0	0	1.618280306665	0.5	0.416666666666667	2.65277777777778	0.227349134982899	0.5	0	1	0	0	0.997737175110326	0.00853514134946487	0.0263485075465567	0.166279705084595	0.00156069444444439	-0.0132537658463473	-0.24604046959478	-0.257587949291689	0	0	0	-0.000103386557257698	0	0.0401838459737944	0	0	-0.22262754271331	0	0	0	0	18.6164833162393	0	0	0	48.6248915352121	0	-1.0299514551667	0	0	0	0	0	0	0	0	0	0	0	0	0.575516056330833	0.530604853314017	0	0.04921480653025	0.35536488127333	0.0169403188061161	2.57332333656837	0.006136693242149	0.308952194695	0	-0.861921469990651	-0.104774827651294	-0.469281797537317	-0.377944779221938	-0.0965223979366283	-0.0291514697981444	0.00129516089899547	0.0731167087783399	1.25517747519299	-0.387340692564979	0.88214218284075	0.611023765087169	-0.308326352287595	-0.315287667524911	0.335200212203436	0.516063465251859	0.632481120402051	0.00373350721039896	0.471094039949639	0.742511291436806	0.221925040416816	1.33143380772525	1.05921251526669	0.709637301538288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	-0.39	-1.53
22	*****	145.22	6.60090909090909	1.11701363636364	2	0	1	0	0	0	0	0	0.945595843825906	1	0.531168831168831	2.15151515151515	-0.00403002345134077	0.210328210681774	0.0989860597804267	0.636363636363637	1	0.0652475842498527	0.994864049320199	0.080218697855901	0.0198005924956271	0.0381224483121214	0.0244509109090907	0.0312924383724255	-0.0776972486607178	-0.253563318883879	-0.216626256909453	0.0699916454854229	0.222688844201281	0.133351842080259	0.55567899348518	-0.218062910000645	-0.155230164681763	0.701484385244271	-0.28255798062422	0.0432692307692308	0.04	0	0	49.6286801446707	5.88106144752009	0	0	0	0	0	0	0	0	0	0	0	-0.4	-0.4	0	0	0	0	0.310454321859647	0.790842153704556	5.541294	0.328334615448207	0.0561402843992959	0.0128483147962495	3.56141577120199	0	1.33809143014075	0	-2.18251854178667	-0.589545539782362	-0.0174411209225953	-0.731674630775899	0.0923896296990451	0.214073991789056	-0.0217038140409967	0.161515451931144	1.9574694226767	-1.40329191770425	-1.53334343030567	1.57052887957272	-1.49423629211625	0.340133772951658	1	1	0.569431755449393	0	0.502259343926373	0.461970128677534	0.145875501467455	0.18494146123633	0.204777819299099	3.38138965328164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1.86111111111111	2	0	0	0	0	0	-0.08	-0.73
23	*****	90.51	11.31375	1.122975	3	0	0	0	0	0	0	0	1.10099570985334	0.5	0.516666666666667	3.55555555555556	-0.17705179554079	0.408248290463863	0	1	0	0.28322724867526	0.99721028347194	0.127586343334108	0.00128737906209184	0.0468240247024905	0.0483138618749998	-0.00059933318620875	0.202999219932994	-1.28495605920793	0	0	0	-0.0188231429548607	0	-0.355488572426843	0	0	-0.205511617013002	0	0	0	0	15.7669199961202	0	0	0	9.47624747343013	0	0	-1.93494185959165	0	0	0	0	0	0	0	0	0	0	0	0.61400660114066	0.767357324609233	-0.884435880000008	0.146237578327449	0.724280795479461	0.117146074590821	2.22799479761244	0.0439696947966273	0.758314911015	0	-0.320899011828932	-0.292799294043289	-0.0873773259080157	0.0665673499610695	-0.131113035810943	-0.122071228537213	-0.00965510892212782	0.134300791191316	1.36688606250246	-2.93034103824451	1.76048726081196	-0.384797274211766	-0.0290254752819027	-0.307878314938144	0.363636363636364	1	0.493292482595457	0	0.498650400949812	0.686386358733436	0.149944418055432	0.386109162741003	0.622733749179543	1.49895496584362	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-3.5	1.09
24	*****	193.31	10.1742105263158	1.08336315789474	1	0	1	2	0	1	1	0	1.20623913309863	0.75	0.550793650793651	2.05555555555556	0.00205271779154743	0.183435706043741	0.0809267599965158	1	0.105263157894737	0	0.998083431558038	0.157751062794406	0.0193099088340276	0.063796170081553	0.00529199213296402	0.0481583122807054	0.203180512139426	-0.222978219916985	-0.627081201334753	-0.44541361200745	-0.346207830846329	0.0248389557095066	0.403069918420413	-0.101890624012338	0.0181317384477091	0.180711075772772	-0.268307956783067	0.0565476190476191	0.0138888888888889	0.0204081632653061	0	23.6083264787076	2.14413698607503	0	0	16.7855295481303	0	0	0	0	0	0	0	0	0	0	-2.95	0	0	-0.5	0.506815721918384	0.925279726910678	9.12855696999999	0.624391956452758	0.157275201364224	0.214602468523435	2.16411270371082	0.129433831767014	3.50095043287346	0	-0.838460316120672	-0.116927830505653	-0.0375511492507868	-0.623785405934454	-0.100935561222156	-0.0787586401991163	0.0619918409577722	-0.00985013900263285	0.73961692368427	-0.281014871690466	-0.194152513859599	1.1730994633221	-0.427132811123098	0.386747173501948	0.224271055825639	1	0.546311377081641	0	0.452823165413777	0.455630785270562	0.161384376109988	0.231453883671637	0.317432589345872	3.34923263601884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	-0.38	-0.38
25	*****	98.11	7.54692307692308	1.12803076923077	3	0	0	0	0	0	0	0	0.895660517353627	0.666666666666667	0.502380952380953	3.38095238095238	-0.0580245635422548	0.283756951253708	0.204124145231932	1	0.723144572021706	0.250670332134028	0.997766479755195	0.075461783707064	0.00751842121805345	0.0499850115831932	0.0508962972781069	-0.0998893970695732	-0.0214684873066086	0.0184453056554886	0.014617100607081	-0.901028170719472	1.0764561313187	-0.13000878731501	0	-0.0977481273263214	-0.189889051018401	0	-0.243548918668861	0.0625	0	0	0	15.7669199961202	0	0	0	28.4287424202904	0.909874472903056	0	0	0	-1.43666279968544	0	0	0	0	0	0	0	0	0	0.72352905494074	0.908612572694545	0.626778680000001	0.199625504810667	0.963148058101838	0.0183165768014693	3.23616782607413	0.0907290878101071	1.40221777452143	0	-1.3875050820452	-0.359608860260838	-0.0198771309370362	-0.45279575278996	0.0232132481651179	0.0126008016682358	0.0172988854689954	0.246576304236006	0.673299020238329	0.900931573287802	0.743049239414364	0.409964922508967	0.528262784242312	0.219074174854332	0.329095606416672	1	0.569242676316742	0	0.504585702915913	1.00151359921911	0.181596374071772	0.229506387668159	0.36215411889765	4.93710855034403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	-2	0.94
26	*****	88.54	8.854	1.11896	3	0	0	0	0	0	0	0	1.21306764387434	0.5	0.516666666666667	2.75555555555556	-0.150717691592991	0.408248290463863	0	1	2.39315685693242	0.28322724867526	0.99721028347194	0.110618698269511	0.00207929518152989	0.0898746696728542	0.00141257250000003	-0.0104917683245279	0.128233349903761	-0.465956503585829	0.583300771705627	0	0	0	0	-0.549060178548055	0.810368158336998	0	-0.451944708538555	0	0	0	0	31.5338399922404	0	39.148644061782	0	52.1254980668713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32046735772407	0.611305361305362	0.821919600000008	0.0848286086403074	0.333009173017693	0.0107217081639268	2.67697855831424	0.0160832796202993	0.40655018056875	0	-0.745215851014703	-0.338170842758155	-0.224086232018585	-0.241784338452172	-0.0267090324426823	-0.0619958522984809	0.014222881924008	0.200528265219715	1.91996535495134	-1.29803071000533	0.73550241314847	0.703626428417375	-0.155287449236239	-0.487749869594494	0.313169707848513	1	0.578489664624504	0	0.441471256781158	0.37726131212383	0.143212332946802	0.268190437964799	0.561027592322815	0.574166037269403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	-2.18	1.44
27	*****	72.09	7.209	1.15853	3	0	0	0	0	0	0	0	0.929594289117423	0.5	0.516666666666667	3.53333333333333	-0.171399904171583	0.408248290463863	0	1	2.39315685693242	0.28322724867526	0.99721028347194	0.0630441031233882	0.0311056106366563	0.0211860597453693	0.0140601824999999	-0.0604941520609051	0.113382517047171	-0.556185617707793	0.907675935751727	0	0	-0.00134501952774556	0	-0.132890115201968	0.0913078294209277	0	-0.191119956683607	0	0	0	0	31.5338399922404	0	0	0	18.5972655386556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.328533393087502	0.606361248905749	0.933503699999999	0.60770201905527	0.532622431933859	0.00672843804260641	2.80801371332205	0.0009381604368498	0.29347406801375	0	-1.07633657607066	-0.561301872690153	-0.0128365104793486	-0.266367989724506	0.048975162737127	-0.00247422432887056	0.0119721301819919	0.249463288552337	0.0894993719571263	-1.00497913158029	-0.0184189411405556	1.88036188675993	0.0723994583382875	0.0130862710392087	0.231378213159759	1	0.577314436189495	0	0.531971475302086	0.296616237219457	0.149816553984365	0.28138758549222	0.53688261406791	0.640708658041167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	-1.32	0.51
28	*****	198.24	7.08	1.13371428571429	4	0	0	0	0	0	0	0	1.01201784961848	0.833333333333334	0.514285714285714	2.80952380952381	0.000756153256050534	0.246676590689267	0.118770210331869	0.5	1.48249196444025	0	0.996771673746028	0	0	0	0.0537387575510218	0.014474319973471	0.0640056540722969	-0.293180301218544	-0.350012455409945	0.00436287266241592	-0.0195294865520225	-0.0263483822637772	0.112095091479206	-0.157396458761756	-0.065285355782224	-0.246951109020457	-0.0596787284065282	0.0480769230769231	0.0204081632653061	0.01171875	0.0123456790123457	9.18476976608839	21.9997757752129	0	0	37.9049898937205	0	0	0	0	0	0	0	0	0	0	-1.67439541327609	0	0	-0.693525202227875	0.87469691636008	0.906035846072747	-0.135227840000008	0.00509610469139767	0.00663036008733084	0	2.82008312613962	0.00278902180708703	1.77390943733132	0.0238848733666151	-1.66809014068385	-0.713890896192294	-0.927432020431708	-0.681002098194791	-0.112371904824321	0.0467747900665533	0.00328631143305929	0.356754095068489	0.515291632771917	0.195009448807943	1.20221606302152	1.15745894489103	-1.25474602826753	-0.207631952645976	0.172195433794098	0.569223505778497	0.59177973606007	0.00588980524981643	0.512808894734677	0.363148774552758	0.15458795182027	0.470300861528753	0.61635031970447	2.79220566392104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	-2.18	0.82
29	*****	54.1	5.41	1.12456	2	0	0	0	0	0	0	0	1.14982991426106	0.5	0.416666666666667	2.5	0.225682369540264	0.5	0	0.5	2.79315685693242	0	0.997737175110326	0	0	0	0.00853584479999998	-0.166666666666667	-0.305555555555556	-0.166666666666667	0.666666666666668	0	0	-0.166666666666667	0	-0.166666666666667	0.666666666666667	0	-0.444444444444444	0	0	0	0	31.5338399922404	0	0	0	18.9524949468603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.735746645396868	0.606069448497228	0.960046800000008	0	0	0	2.99629678985194	0	0.1918332500675	0	-1.32857276423429	-0.454194770808477	-0.168491605217112	-0.423978926269552	-0.00966324140893311	-0.0198011066901212	0.0199181765163003	0.317649958002861	2.23748989771468	-1.10672633576888	-0.217100160678716	0.453988515971771	0.110740841462035	-0.765374715912163	1	1	0.576567220318314	0	0.461436496515256	0.481890178953049	0.154140778215811	0.290820625298584	0.514370803636517	0.591581603482769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	-2.57	0.92
30	*****	138.18	6.909	1.12474	3	0	0	0	0	0	0	0	0.972741415035894	1	0.493333333333333	2.71666666666667	0.00875695474241301	0.260243903759188	0.12742736942483	1	0.337744375108174	0.253061276973603	0.996843088974004	0.110487454517417	0.0137331224371632	0.0250519698407425	0.00584825670000041	-0.00827120887741756	0.0159949925307796	-0.0796387218223887	-0.197083555139946	0.00775383242793023	-0.123214669272736	-0.0051016856052169	0.0957516580927946	-0.0975257766987397	-0.0619025607229946	-0.317187331560751	-0.104962407344568	0.046875	0.0102040816326531	0.015625	0	27.3010206133945	10.9998878876064	0	0	37.9049898937205	0	0	0	0	0	0	0	-1.67439541327609	0	0	0	0	0	0	0.766502405202953	0.881217914675164	0.547166599999997	0.0920973987079227	0.52989502279649	0.0930145658848095	2.46969276740696	0.00274060134538565	1.51449921488539	0	-1.61649496488681	-0.440074664782879	-0.0236849381405075	-0.67283145653718	-0.0243694203994343	0.0602188607404177	-0.0134519963849512	0.242834368251942	2.83610309774163	1.5095704738072	-1.1127018995785	0.520356529804388	-0.530215465446061	-0.899433251348421	0.234571414624779	1	0.55601549389915	0.0021372166002043	0.489994600647144	0.364855159952675	0.21175479668827	0.787588419054748	0.426860046192998	4.46333617632672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	-0.3	0.4
